%
%   l       b      V       Sp
%  deg     deg    mag
%
  249.27 -13.81   6.11    G0IIaCH1          
  236.97  -7.94   6.08    K2                
  260.76 -18.47   6.46    K3III             
  238.52  -8.66   6.62    B2IV-V            
  291.11 -26.40   5.45    B9.5V             
  236.01  -7.34   5.71    B2IVe             
  251.72 -14.63   5.79    B3V               
  195.71  13.46   6.43    G9V               
  238.42  -8.27   1.84    F8Ia              
  224.17  -0.78   6.21    O6.5V             
  236.34  -7.13   6.65    B2V               
  178.27  20.46   4.90    K4III-IIIa        
  187.22  17.20   4.41    K2-III            
  262.46 -18.75   5.96    K0III             
  229.42  -3.44   6.03    B1II              
  190.51  15.96   5.78    A4IV              
  218.85   2.23   4.92    K0III             
  250.69 -13.83   4.83    B2IV-V            
  165.80  24.18   5.47    M3-III            
  237.50  -7.48   5.69    B2.5IV            
  231.68  -4.43   6.23    F0                
  193.21  15.11   5.85    F5III-IV          
  215.48   4.30   5.45    A8Vn-F3Vn         
  239.61  -8.37   5.46    G8III             
  132.74  28.08   6.31    A0III             
  210.20   7.11   6.09    A1V               
  190.28  16.40   6.43    F8V               
  279.73 -23.86   6.47    K0III             
  210.39   7.09   6.16    K0III             
  215.70   4.32   4.15    A2V               
  156.99  26.20   5.20    K2III             
  233.80  -5.11   5.84    A0V               
  200.78  12.04   5.00    M4IIIab           
  238.40  -7.30   5.92    B2V               
  259.70 -17.13   5.14    K2III             
  242.80  -9.49   6.10    A8V               
  170.34  23.52   5.58    G0V               
  192.84  15.76   6.89    A1pSrCr           
  225.40  -0.37   5.78    K0                
  239.80  -7.95   6.59    A5IV-V            
  192.70  15.88   5.82    M1III             
  248.09 -11.89   5.96    B3V               
  251.76 -13.57   5.31    A3pSrEuCr         
  204.63  10.56   5.62    G6III             
  212.76   6.51   5.35    K2II              
  235.58  -5.58   6.01    K2III             
  219.01   3.27   5.75    K5III             
  224.38   0.48   5.90    K3III             
  235.84  -5.60   6.36    B2IV+G5IV         
  239.81  -7.65   6.12    B0.5V             
  281.55 -24.05   5.69    F2V               
  281.56 -24.04   3.78    K0III             
  165.21  24.97   5.92   gK1                
  189.91  17.30   5.71    M1IIIa            
  224.73   0.35   6.03    B0III             
  257.72 -16.02   4.49    F0IV              
  243.20  -9.28   6.60    B2IV              
  131.42  28.18   4.96    M4IIIa            
  242.54  -8.92   6.33    B2IV-V            
  215.81   5.24   6.41    G5III             
  238.97  -7.07   4.66    B3IIIe            
  256.26 -15.30   4.89    A0pSi             
  208.53   8.99   5.82    M4-IIIab          
  255.77 -15.04   5.10    M5IIIe            
  239.41  -7.15   3.85    B2IV-Ve           
  239.65  -7.26   5.58    K4III             
  168.11  24.51   5.05    A4IIIn            
  225.11   0.50   5.95    K0                
  177.08  22.11   5.78    A5Vn              
  274.00 -21.77   6.02    A0IV-V            
  236.79  -5.58   6.32    A0                
  242.99  -8.80   5.36    B3V               
  187.09  18.85   6.24    A0Vn              
  229.59  -1.71   5.46    A2Vnp             
  252.84 -13.49   5.94    B4III-IV          
  209.88   8.78   6.65    B8III             
  257.96 -15.71   5.72    A0pSi             
  259.31 -16.29   4.76    B8-9V             
  200.92  13.23   3.58    A3V               
  236.50  -5.21   4.79    K3Ib-II           
  221.86   2.72   6.29    K2                
  240.58  -7.30   4.64    M3III             
  263.45 -17.78   5.97    K1III             
  243.34  -8.59   6.32    A9II              
  250.08 -11.91   5.80    B4V               
  248.52 -11.12   5.03    B2IV-V            
  257.99 -15.45   5.66    K4III             
  156.84  27.03   6.35    A8m               
  249.01 -11.28   2.70    K3Ib              
  239.73  -6.57   6.46    B2IV-V            
  175.42  23.16   6.35    K0                
  172.73  23.90   5.77    A7 s              
  195.98  15.89   3.53    F2IV              
  213.67   7.46   5.89    G9III             
  209.74   9.54   5.91    F8V               
  202.43  13.08   6.45    A2Vn              
  237.82  -5.37   4.98    O7Ia:fp           
  238.18  -5.54   4.40    O9Ib              
  161.96  26.36   6.53    B9V               
  161.96  26.37   5.45    B8V               
  233.17  -2.85   6.09    F0Iab-Ib          
  239.65  -6.26   5.28    G2Ib              
  248.78 -10.91   4.66    B2V+B3IVne        
  230.67  -1.41   5.70    F1V               
  255.49 -14.03   5.85    B8II-III          
  248.82 -10.86   5.11    B2IVne            
  251.08 -11.94   5.25    A1V               
  179.29  22.31   6.40    K0                
  181.57  21.58   5.13    K0III             
  246.12  -9.42   6.30    K2-3III           
  197.63  15.66   5.10    M0IIIab           
  229.04  -0.13   5.45   gG5                
  133.11  28.47   6.41   gG7                
  224.24   2.51   6.55    F5                
  236.54  -4.13   6.61    B2.5V             
  240.20  -6.03   6.01    B2.5V             
  216.28   6.89   5.99    B8III             
  239.26  -5.50   5.87    M4III             
  279.09 -22.69   3.98    F6II              
  165.74  26.03   5.80    K5III             
  177.67  23.15   5.19    K1+IIIaCN1        
  224.41   2.63   6.43    O9V               
  219.13   5.49   6.23    F5                
  193.34  17.78   5.03    G8III             
  149.69  28.26   6.47    B9III             
  195.38  16.97   6.02    A1V               
  221.81   4.12   5.82    F3IV              
  233.29  -2.06   4.96    B7IV              
  263.57 -17.00   6.05    F0-2IV-V          
  263.57 -17.00   6.60    G0V:e             
  263.37 -16.87   5.39    B9II-III          
  190.91  18.97   5.76  g:F0                
  202.53  14.19   6.41    B2Ve              
  168.71  25.75   4.64    A1V               
  244.86  -7.90   5.43    B5IIIn            
  206.17  12.67   5.30    A5IV              
  190.85  19.27   3.79    G9IIIbHdel -1     
  241.24  -5.92   5.38    K2III             
  245.16  -7.93   5.39    B3III-IV          
  243.41  -6.94   6.60    B2IV-V            
  231.09  -0.21   5.33    B2.5IVe           
  236.96  -3.46   6.19    B8                
  242.62  -6.49   2.45    B5Ia              
  208.45  11.78   4.99    G6.5IIb           
  248.48  -9.49   6.31    B7III             
  147.28  28.69   5.64   gK2                
  233.58  -1.51   6.24    A2Ib              
  228.99   1.05   5.78    F0V               
  222.02   4.97   5.97    G3Ib              
  244.92  -7.52   5.35    G8II              
  197.05  17.15   6.54    F6V               
  207.31  12.54   6.37    A2IV              
  198.29  16.66   5.93    F2Vn              
  220.95   5.59   6.76    A0IV              
  236.26  -2.81   6.05    A8I-II:           
  206.97  12.76   6.41    B6IV              
  239.12  -4.32   5.78    B7III             
  249.87 -10.00   6.97    F0V:              
  249.87 -10.00   6.84    F0V:              
  169.91  25.87   5.72    B9pHgMn           
  209.52  11.68   2.90    B8Ve              
  197.23  17.30   5.22    F5V+F5V           
  244.96  -7.30   6.31    B2V               
  299.59 -27.15   6.47    F3V               
  168.33  26.35   5.36    F6V               
  237.93  -3.36   6.56    A1                
  210.85  11.28   5.25    F0III             
  187.14  21.34   4.18    F0V               
  232.83  -0.49   5.63    A5n               
  209.05  12.18   4.32    K3-IIIFe-0.5      
  237.41  -3.00   5.61    B0IV:pe           
  247.20  -8.22   5.90    B2IV-V            
  190.83  20.13   5.05    A4V               
  203.36  14.97   6.22    B9IV              
  227.36   2.67   5.79    G8Ib-II+B2+B8V    
  237.29  -2.74   5.95    B5V:              
  191.07  20.15   5.01    K2III             
  262.72 -15.63   5.10    K0III             
  242.88  -5.67   5.54    B9VpSi:           
  206.38  13.88   4.54    K1+IIIBa0.4       
  218.99   7.54   5.59    K5III             
  224.02   4.91   5.86    F8V               
  226.46   3.58   5.75    K5III             
  230.57   1.36   6.05    F7V               
  250.66  -9.59   6.58    A1IV              
  245.36  -6.76   6.38    B3V               
  245.36  -6.76   7.13    B4V               
  179.99  24.08   6.54    A2V               
  245.04  -6.54   5.77    B2V               
  237.67  -2.39   4.85    A5Ib              
  251.64  -9.93   5.43    B5Vp              
  222.12   6.32   6.24    K0                
  201.80  16.44   5.42   gK2                
  255.74 -11.91   3.25    K5III             
  196.30  18.95   6.54    K0II-III+F8V      
  215.88   9.92   5.25    F0III             
  244.76  -6.00   4.65    G3Ib              
  250.46  -8.97   6.65    G4V               
  225.50   4.87   5.90    F5V               
  264.50 -15.79   5.87    K0III             
  249.46  -8.29   6.68    B4V               
  203.19  16.32   5.25    A1Vn              
  214.76  10.79   5.59    F2V               
  275.98 -20.45   6.39    K5III             
  249.25  -8.12   6.61    A0V               
  187.44  22.48   2.88    A2Vm              
  187.44  22.48   1.98    A1V               
  266.20 -16.43   5.96    M1III             
  208.18  14.21   6.28    A1V               
  161.77  28.38   5.92    K2III             
  249.38  -8.04   6.30    B9V               
  188.43  22.29   5.33    K0III             
  230.45   2.52   6.21    B1V               
  175.80  25.89   6.30    F0                
  234.89   0.06   5.66    K3III             
  239.51  -2.54   5.85    A7V:              
  214.81  11.06   5.81    A0Vnn             
  230.67   2.52   4.97    M2Iabpe+B2V       
  172.41  26.71   5.65    M0III             
  215.46  10.88   6.55    A7III             
  192.60  21.06   4.06    M0III-IIIb        
  237.50  -1.19   4.45    F6IV              
  253.13  -9.78   6.26    B8IVpSi           
  255.87 -11.16   6.52    G8III             
  238.56  -1.71   5.83   dF4                
  238.56  -1.71   5.87   dF6                
  249.85  -7.95   5.54    B3Vne             
  240.89  -2.95   6.65    A0V               
  247.33  -6.53   6.11    A9IV              
  169.61  27.45   5.92    A5m               
  179.10  25.39   6.38    M1                
  241.69  -3.37   5.77    K1III             
  253.06  -9.59   6.76    K2III             
  212.81  12.70   5.91    G0V               
  291.02 -25.01   5.53    K2-3III           
  225.50   6.04   6.27    K2                
  230.91   3.02   5.70    B2Ve              
  242.96  -3.87   4.64    B8V               
  237.61  -0.70   6.34    G5                
  184.45  24.24   5.56    K0III             
  263.71 -14.64   6.28    A1III-IV          
  195.34  20.64   6.27    F0                
  221.89   8.26   5.13    F6III             
  235.53   0.61   5.74    B2III             
  160.34  29.09   6.06    K5III             
  184.97  24.23   4.90    F3III             
  195.56  20.79   6.17    A2V               
  231.05   3.38   6.53    B9IIIe            
  239.15  -1.26   6.37    F0II              
  264.77 -14.96   4.94    K3III             
  181.06  25.49   5.73    M0III             
  187.71  23.58   6.17    F6II              
  248.98  -6.67   4.53    B8IV              
  202.01  18.35   5.05    K5IIIFe-0.5       
  170.43  27.88   5.56    K0III             
  261.40 -13.19   5.72    B9.5V             
  267.95 -16.32   6.39    K1-2IIICNII       
  249.29  -6.75   6.60    K1III             
  213.69  13.03   0.38    F5IV-V            
  240.65  -1.84   4.70    B8IV              
  251.71  -8.05   6.38    K4III             
  158.51  29.53   4.99    A3IVn             
  234.92   1.61   6.72    B6Vn              
  241.96  -2.44   4.50    B6V               
  241.97  -2.44   4.62    B5IVn             
  213.79  13.20   6.02    A0III             
  196.92  20.73   5.89    K5                
  253.54  -8.88   6.59    A0                
  205.89  17.05   6.24    K0                
  250.46  -7.16   5.80    B2IV-V            
  252.47  -8.28   6.19    G8III             
  242.09  -2.35   6.50    B7V               
  261.31 -12.86   5.68    F4Iab             
  225.90   7.04   6.01    A3IV              
  232.09   3.55   4.94    K3II              
  235.90   1.36   5.93    K0                
  252.14  -7.90   4.84    B2.5V             
  185.83  24.76   6.02    F7V               
  252.01  -7.77   5.73    B5Vn              
  252.13  -7.82   5.76    B2.5V             
  206.28  17.17   5.77    M2IIIab           
  215.43  12.81   5.94    A0V               
  205.61  17.51   5.56    M3II-III          
  251.54  -7.46   6.00    B6IVe             
  167.94  28.72   5.27    A0IIIn            
  227.19   6.52   3.93    K0III             
  265.68 -14.82   6.06    B9IV-Vp:Si:       
  243.17  -2.63   6.76    B3-5IV-V:         
  191.19  23.27   4.28    K1III             
  246.43  -4.43   6.56    G20-Ia            
  150.76  30.20   5.92   gK2                
  238.36   0.27   6.18    M1III             
  153.79  30.15   6.49    F0pSrEu           
  197.75  21.02   6.21    K0III             
  286.11 -23.14   7.16    B9IV              
  286.11 -23.14   7.26    B9IV              
  252.51  -7.69   5.42    B5V               
  218.73  11.56   6.19    K0III             
  194.42  22.39   5.31    K4-5III           
  257.96 -10.57   6.41    B7IV-V            
  195.85  21.97   3.57    G8IIIa            
  252.57  -7.57   6.54    B7V               
  207.12  17.43   6.43    K0                
  242.01  -1.44   5.64    K1III             
  216.84  12.81   6.47    F0III:            
  192.23  23.41   1.14    K0IIIb            
  199.99  20.62   6.33    A1V               
  241.37  -0.85   6.55    A3                
  243.88  -2.32   4.59    K3Ib              
  250.51  -6.15   5.60    B5V               
  252.98  -7.54   6.89    G6/8III           
  244.38  -2.54   3.96    A2Iabe            
  133.68  29.44   6.56    G8V               
  258.57 -10.57   5.06    G6IV              
  182.32  26.50   5.18    M2IIIb            
  289.62 -24.11   6.18    M0III             
  252.45  -7.11   6.40    B9VpSi            
  254.86  -8.44   5.17    K1III             
  201.86  20.14   4.88    K4III-IIIb        
  240.75  -0.26   5.62    B1.5III           
  262.95 -12.79   6.57    A2V               
  270.91 -16.72   6.43    B2.5V             
  250.62  -5.99   5.80    F2V               
  209.33  17.00   5.30    A1Vnn             
  232.19   4.91   6.89    A8V               
  232.20   4.91   6.07    A2V               
  252.31  -6.84   5.88    B7V               
  270.57 -16.46   6.21    K0III             
  186.76  25.53   5.14    M1IIIa            
  225.31   8.90   5.49    K5III             
  232.14   5.07   5.04    F0V               
  252.31  -6.73   6.54    B3IV              
  252.39  -6.74   3.61    K2.5Ib-II         
  249.13  -4.81   5.37    G0V               
  230.59   6.17   6.39    A0V               
  257.51  -9.53   6.03    B6IV              
  197.48  22.40   6.18    G2III+A4V         
  252.45  -6.56   5.88    B7V               
  239.19   1.34   5.90    B2IV-V            
  284.57 -22.16   3.95    K0III             
  254.36  -7.54   6.57    B2V               
  233.59   4.71   6.34    K1Ia-Iab          
  233.62   4.72   6.43    M2II-III          
  163.89  30.25   6.02    F6V               
  230.32   6.66   5.48   dF5                
  207.14  18.71   6.04    K0                
  269.32 -15.48   6.12    F0II              
  253.77  -7.09   6.31    B8III             
  215.64  14.77   6.53    G2III             
  242.25  -0.21   4.50    B0V:pe:           
  253.08  -6.63   5.08    B2.5III           
  278.18 -19.49   6.38    G6-8III           
  260.25 -10.56   5.23    B1.5IV            
  281.85 -20.97   6.18    A0IV-V            
  162.66  30.56   6.38    A0Vn              
  187.19  26.19   6.03    A2Vm              
  255.03  -7.57   6.14    M2III             
  231.52   6.41   6.23    B8III             
  241.47   0.49   5.33    G0III             
  234.91   4.51   5.18    K3III             
  241.46   0.57   3.34    G6Iab-Ib          
  260.73 -10.66   4.71    K0III             
  227.95   8.62   5.61    K3III             
  237.49   3.02   6.56    G3V               
  250.42  -4.69   5.93    B9V               
  216.83  14.69   6.18    K1III             
  236.95   3.44   6.12    K0                
  248.76  -3.64   5.60    K5III             
  201.62  21.72   5.99   gK1                
  229.75   7.82   6.16    K0                
  260.18 -10.19   4.11    B0III             
  269.26 -15.03   6.33    K0III+A1V         
  258.76  -9.36   6.32    K0III             
  260.61 -10.42   5.84    B1.5IV            
  218.32  14.20   5.14    B8II              
  241.37   1.08   6.45    A0                
  216.98  14.99   6.31    M4III             
  269.26 -14.91   5.59    G5II              
  231.32   7.14   6.36    F2                
  232.27   6.62   5.17    G0V:              
  171.70  29.95   6.25   gK2                
  171.50  30.02   5.45   gK4                
  194.19  24.70   4.97    A3V               
  238.56   2.93   5.63    G8III             
  258.72  -9.09   6.45    G6III             
  272.87 -16.62   5.78    F1V               
  263.97 -12.00   5.91    K2III             
  224.94  11.03   5.76    F5IV              
  233.16   6.26   5.69    F1Ia              
  257.47  -8.26   6.32    B2IV-V            
  140.86  30.73   5.41    K3III             
  272.69 -16.44   6.72    K0II              
  161.19  31.18   6.72    A2IV              
  257.32  -8.10   6.04    B2IV              
  250.27  -3.88   5.01    F5V               
  255.35  -6.86   3.73    K1-2II+A0         
  278.52 -19.08   5.79    B9V               
  134.47  29.96   5.42    A0pSi             
  185.13  27.70   6.23    A3IVp:            
  253.90  -5.93   4.49    B2.5V             
  251.78  -4.59   5.43    K0III             
  201.42  22.74   5.35    A0V s             
  212.16  18.24   5.86    F2IV              
  267.62 -13.54   5.70    B1.5IV            
  263.38 -11.19   4.63    B1.5Vp            
  262.06 -10.42   4.24    B0.5Ib            
  251.48  -4.14   5.49    B2V               
  250.64  -3.53   6.15    K4III             
  216.37  16.49   6.17    G8III             
  175.71  30.05   6.34    K0                
  205.62  21.45   5.78    K3+III            
  247.33  -1.40   6.44    K4III             
  212.57  18.53   6.05    K0III             
  219.58  15.14   6.35    F7V               
  246.92  -0.86   6.33    M6III             
  266.19 -12.36   6.38    B8III             
  258.53  -7.93   6.02    B6V               
  240.64   3.07   4.20    F7II              
  214.02  18.09   6.41    A0V               
  205.06  22.08   5.99    K0                
  270.45 -14.61   5.63    K3-4III           
  158.24  31.91   5.77  d:F2                
  255.89  -6.26   6.78    B2V               
  129.27  29.15   6.49    A3IV              
  156.73  31.95   6.01    A2pSrCrEu         
  218.70  15.88   5.29    K0III             
  257.39  -7.02   6.09    K3III             
  153.47  31.97   6.40    G1III             
  247.10  -0.65   4.79    A2V               
  258.34  -7.57   5.35    B2.5V             
  208.40  20.99   6.02    K2                
  258.90  -7.83   5.09    B2.5IV            
  266.68 -12.32   3.47    B3IVp             
  262.21  -9.73   6.22    B5V               
  160.33  32.05   6.49    F8V               
  273.50 -15.94   5.74    K3III             
  260.23  -8.49   5.17    K2III             
  224.24  13.39   4.93    K2III             
  241.28   3.29   5.11   cK2                
  196.23  25.82   5.83   gG8                
  201.98  23.84   6.25    K1III             
  272.25 -15.24   6.25    M0III             
  198.13  25.23   6.34    K1III-IV          
  204.50  22.88   5.55   gK3                
  263.48 -10.28   4.41    B1Vp+B3IV:        
  185.50  28.93   6.34    K0                
  237.16   6.00   4.61    A2Vn              
  196.62  25.89   6.31    A1V               
  265.43 -11.36   6.44    A8-9IV            
  205.43  22.71   5.99    B9.5Vn            
  223.64  13.99   6.51    B2.5Ve            
  216.58  17.74   5.65    A1V               
  260.02  -8.13   5.99    B4V               
  273.38 -15.69   5.60    G0V               
  276.13 -17.11   6.14    B8V               
  254.96  -5.01   5.24    F5III             
  222.35  14.81   4.68    K4III             
  264.20 -10.51   6.32    B2IV-V            
  264.20 -10.51   6.34    B2IV-V            
  212.83  19.67   6.22    G0IV              
  219.07  16.80   4.39    K2III             
  260.35  -8.06   6.61    K1Ib-II           
  273.93 -15.80   5.81    B2IVpne           
  263.41  -9.86   6.02    A2V               
  193.90  27.14   4.94    K1.5III           
  226.95  12.67   6.33    G0III             
  263.34  -9.77   6.12    A0pSi             
  273.41 -15.43   6.33    B5III             
  273.76 -15.61   5.17    M1.5IIa           
  253.46  -3.60   5.95    A3IV              
  253.31  -3.39   6.34    M1III             
  268.02 -12.37   5.87    B5Vn              
  268.39 -12.48   6.10    B2IV-V            
  203.35  24.34   6.15    B9V               
  276.55 -16.92   4.82    B3V               
  249.52  -0.79   5.82    K2-3III           
  269.24 -12.92   6.28    B4V               
  257.01  -5.53   5.52    B9pSi             
  209.11  22.16   5.12    A1V               
  194.34  27.50   6.21    A0V               
  255.98  -4.71   2.25    O5f               
  258.48  -6.27   6.29    G8II              
  176.84  31.52   6.26    A1V               
  238.90   6.28   6.13    B3III             
  199.58  26.05   5.99    M3III             
  249.83  -0.69   5.31    M1Ib              
  285.73 -21.21   6.34    A3III             
  222.18  16.22   6.41    K0                
  167.19  32.65   4.84    A2V               
  230.04  12.07   6.23    B9V               
  159.17  33.04   5.93   gK4                
  200.81  25.99   5.30    G1IVb             
  250.76  -0.91   6.14    G1Ib              
  265.19 -10.06   5.95    G5II              
  262.12  -8.10   6.19    B3Vnp             
  267.42 -11.30   5.53    K3-4III           
  177.88  31.79   6.27   gK3                
  147.01  32.53   5.32    G7+II             
  239.93   6.36   5.38    A5II              
  208.98  23.18   6.27    F3V               
  243.15   4.40   2.81    F6IIpDel Del      
  276.11 -16.14   6.30    B2.5Vn            
  260.77  -7.01   5.05    K3III             
  224.72  15.66   4.34    G2Ib              
  232.20  11.53   6.32    A0Vn              
  239.95   6.74   6.36    A7IV              
  196.89  27.90   5.73    G7V               
  239.04   7.40   4.40    B5IV              
  182.23  31.50   6.58    G0                
  236.53   9.08   5.68    B2.5V             
  254.54  -2.63   6.37    B4V               
  248.41   1.44   6.65    K5III             
  130.95  29.89   6.32    A2Vn              
  208.24  24.08   6.23    A1V               
  252.72  -1.34   6.20    G8III             
  161.31  33.58   5.85    G9III             
  213.03  22.16   6.07    B6III             
  234.57  10.61   5.54    F6V               
  263.92  -8.45   5.70    B8Ib-II           
  260.07  -5.96   5.21    B2IV-V            
  258.84  -5.13   6.26    B7V               
  262.81  -7.70   4.27    B1IV              
  262.80  -7.69   1.78    WC8+O9I           
  205.30  25.53   5.63    F8V               
  205.30  25.53   6.02    F9V               
  205.30  25.53   6.20    G5V               
  233.89  11.19   4.72    G9III-IIIb        
  229.40  13.91   5.36    G6III             
  263.33  -7.98   5.23    B1IVe             
  209.01  24.14   6.54    A7III             
  192.58  29.71   5.64    B9pSiCr           
  138.47  31.61   5.54    G8III             
  277.20 -16.24   6.28    B6Ve              
  270.38 -12.26   5.66    A3m               
  254.47  -2.02   6.44    O9.5II            
  274.97 -14.95   4.76    F5V               
  156.59  33.69   6.45    A7Vm              
  206.54  25.27   6.01    G8III             
  281.62 -18.56   4.35    B6IV              
  199.70  27.82   6.56    A4IVn             
  256.45  -3.24   4.45    K3Ib              
  259.29  -5.06   4.75    A5Ib              
  263.91  -8.05   5.82    B3V               
  205.47  25.98   6.47    A0VnDel Del       
  236.63  10.11   4.99    G5II              
  248.50   2.33   6.52    A1V               
  210.19  24.19   6.38    G8III             
  262.44  -6.96   5.76    F7Ib-II           
  255.20  -2.07   6.43    A3V               
  262.17  -6.68   6.03    B5V               
  157.54  33.99   5.64    A7IV              
  142.29  32.46   5.98    M0III             
  253.58  -0.84   4.78    B1.5IIIe          
  251.66   0.48   6.37    K2III             
  250.52   1.35   6.06    B1.5V             
  253.98  -1.00   5.08    B1.5IV            
  254.00  -1.01   6.11    B2IV-V            
  253.32  -0.49   5.78    K1III             
  257.35  -3.21   4.44    K1II-III          
  262.88  -6.92   5.13    B2.5IV            
  154.00  33.93   5.71    G8III             
  164.09  34.22   6.27    K5                
  265.60  -8.65   5.51    M1III             
  211.75  24.14   7.13    M7IIIe            
  214.25  23.05   3.52    K4IIIBa0.5        
  261.98  -6.17   5.83    B2IV-V            
  249.71   2.33   6.21    G5-8III+G:        
  214.68  23.13   6.29    G8III             
  253.86  -0.43   6.16    K2III             
  159.73  34.43   5.89    F4V               
  241.80   7.83   6.60    A0                
  265.98  -8.55   6.44    K3-4III           
  237.58  10.66   6.16    A2V               
  164.78  34.55   6.49    F0IV              
  234.55  12.83   5.98    G7.5V             
  276.80 -15.13   5.16    A2V               
  249.20   3.22   6.45    K0III             
  195.78  30.47   5.14    F6V               
  156.20  34.52   6.41    K0III             
  202.85  28.45   5.83    K1III             
  232.52  14.30   6.32    F3IIIpDel Del     
  253.75   0.21   5.58    K2III             
  255.33  -0.88   6.70    A0IV+G:           
  199.33  29.59   5.98    B9.5V             
  219.71  21.43   6.05    G8III             
  254.78  -0.42   4.45    A7III             
  224.31  19.20   6.18    F9V               
  228.35  17.02   6.13    K2III             
  253.18   0.90   6.43    B9pHgMn           
  273.67 -12.91   6.42    F5V               
  177.39  34.34   4.25    K4.5III-IIIb      
  243.61   7.63   6.13    K0                
  165.21  35.05   5.51    A3V               
  225.10  19.11   6.50    A2Vpn:EuSrCr:Si   
  241.33   9.38   5.58    G2III+A3          
  279.39 -16.22   5.07    K1III             
  239.29  10.87   5.75    K1III             
  252.13   2.10   4.83    K2.5II-III        
  254.95   0.14   5.20    B2IV-V            
  205.70  28.25   5.95    A9V               
  229.41  17.06   6.15    A8IV              
  257.54  -1.64   6.16    A3V               
  178.86  34.54   6.02    K5III             
  230.69  16.44   5.96    M1III             
  235.52  13.50   6.11   gG7                
  213.68  25.32   6.08    M2III             
  246.77   6.16   5.90    F3Ib              
  187.20  33.45   6.06    K0                
  272.87 -11.91   5.97    B1.5III           
  264.98  -6.50   4.82    B1V               
  228.37  18.25   6.01    F2V               
  256.65  -0.57   6.32    M1III             
  227.50  18.74   5.61    F3V               
  278.20 -15.19   6.12    G6-8III           
  207.30  28.32   6.14    F6V               
  268.05  -8.49   5.85    A0V               
  284.83 -19.05   5.37    B9III-IV          
  284.82 -19.03   5.65    A0IVMn            
  148.07  34.30   5.88    G8III             
  195.50  32.02   5.57    K5III             
  222.19  21.83   5.73    K5III             
  216.96  24.43   5.13    G7II-IIIFe-1      
  274.29 -12.60   1.86    K3III+B2:V        
  244.38   8.36   5.68    A2                
  174.49  35.42   6.32    G5V               
  196.61  31.82   6.32    A6V               
  196.61  31.82   6.30    A3V               
  199.28  31.08   7.02    F0III             
  199.28  31.08   7.81    F7V               
  227.78  18.89   3.90    A0V               
  245.15   7.88   5.28    K5III+K1III       
  242.67   9.62   6.01    F3V               
  239.67  11.69   6.44    K0                
  289.86 -21.68   4.07    F5III             
  211.95  26.79   5.50    M3III             
  237.56  13.13   5.98    A5m               
  227.96  19.02   5.59    A5III-IV          
  260.50  -2.89   5.98    B3V               
  155.97  35.43   3.36    G5III             
  235.59  14.59   5.54    K2III             
  230.26  17.96   6.59    F4III             
  260.10  -2.40   5.47    B3V               
  257.62  -0.54   6.53    B9V               
  257.62  -0.54   7.25    A2V:              
  199.88  31.38   6.10    F0Vn              
  267.94  -7.93   5.17    B2Ve              
  249.65   5.25   6.73    B9.5V             
  145.61  34.14   6.31    K0                
  210.56  27.83   5.95    A5V               
  286.66 -19.82   5.29    A0-1IV-V          
  242.80  10.16   6.56    A2V               
  251.71   3.91   6.33    G8III             
  226.88  20.20   6.39    A5m               
  232.55  16.91   6.43    K0                
  247.24   7.22   6.62    A2IV-V            
  290.46 -21.84   4.35    K2IIICN0.5        
  268.92  -8.43   6.05    A0V               
  233.45  16.53   6.00    F2III             
  254.60   2.03   5.75    B3V               
  244.80   9.10   6.51    A2                
  243.07  10.36   6.67    B8III             
  278.92 -15.01   5.97    G8-K0III          
  280.26 -15.84   3.77    K1III             
  184.80  35.11   6.18    A0V               
  270.85  -9.55   6.53    A0V               
  269.26  -8.44   5.09    A9-F0III-IV       
  165.30  36.36   6.24    K0IV              
  139.27  32.95   6.31    A2m               
  248.44   6.81   6.70    B4V               
  150.52  35.21   5.47    A2m               
  200.19  31.98   5.75    F0IIIn            
  262.08  -3.08   5.79    B2Vn              
  206.77  29.98   5.35    K5III             
  265.14  -5.28   5.33    B2IV              
  262.57  -3.36   4.99    B2IV              
  183.95  35.54   5.90    K2III             
  215.44  26.74   6.83    B9p:Hg:           
  252.51   4.18   5.65    K2III             
  263.91  -4.26   5.99    B5III             
  256.21   1.50   6.69    M2Iab             
  185.89  35.37   6.24    F5Vb vw           
  204.33  31.06   5.33    K3III             
  242.27  11.65   5.42    A0V               
  271.17  -9.40   6.36    G0V               
  200.31  32.31   6.36    G9III             
  283.86 -17.80   5.53    A0V               
  262.71  -3.19   6.30    B4IV              
  215.27  27.02   6.46    A1V               
  258.20   0.26   6.31    B4V               
  238.56  14.41   6.38    F0Vn              
  265.30  -4.96   6.39    B2.5V             
  212.12  28.59   6.28    K0III             
  185.96  35.64   5.78    A2Vnn             
  220.68  24.88   5.87    G5III             
  140.44  33.48   6.15    G7III             
  217.09  26.66   6.03    F3IV              
  246.67   9.05   6.19    A8IV              
  270.67  -8.72   6.34    K3III             
  227.29  21.58   5.81    A1V               
  252.29   4.98   6.38    K0V               
  254.82   3.14   6.36    K0V               
  269.75  -7.97   5.69    K0III+A3          
  205.51  31.34   6.58    G0III             
  257.87   0.98   6.49    B2.5V             
  258.29   0.74   5.96    B5III             
  264.81  -4.11   6.24    K3III             
  150.55  35.70   5.64    G1.5Vb            
  222.85  24.30   6.33    G9III             
  293.85 -23.26   5.69    G8III             
  210.22  29.94   6.32    F0IV              
  219.12  26.20   5.99    F8V               
  219.12  26.21   7.25    G5V               
