%
%  RA        Dec        V1     V2       P     units   a    units
% h m s    deg am as   mag    mag
%                                            d = days      a = arcseconds
%                                            y = years     m = milliarcseconds
%                                            c = centuries
%
043958.03 +532823.7    5.56   7.49    430.       y   1.36    a
043959.09 +230052.4    9.3    9.9     248.149    y   0.4537  a
044017.72 -585639.6    7.33   7.45    240.0      y   1.902   a
044213.44 +373053.6    8.38   8.45    329.       y   1.28    a
044213.71 +025924.2    7.87   8.33     49.0      y   0.175   a
044213.71 +025924.2    7.87   8.33     24.5      y   0.088   a
044214.70 +225725.1    4.33   6.97     46.81     y   0.249   a
044258.77 +571207.3    8.70   8.85     74.4      y   0.256   a
044317.17 -233741.9    7.12   --      710.       d  11.      m
044317.17 -233741.9    7.12   --      718.       d  10.      m
044317.76 +593116.4    7.25   7.42    126.24     y   0.289   a
044626.92 +422054.2    7.4    7.4      20.46     y   0.152   a
044729.06 +432402.0    9.50   9.66     76.81     y   0.159   a
044749.52 +531804.6    7.06   8.54    309.87     y   0.502   a
044933.19 +021206.4    8.69   8.35    310.47     y   0.212   a
045013.57 -311229.5   10.03  10.45     97.4      y   0.270   a
045027.32 +010300.5    9.2   10.0     158.46     y   0.250   a
045028.34 -383336.9    7.3    --     1144.4598   d  12.78    m
045033.76 +150500.6    7.43   --        7.5      y   0.096   a
045112.48 +110405.0    7.75   7.50     16.28     y   0.188   a
045128.20 -345422.4    6.31   7.05     37.3      y   0.261   a
045149.92 +133918.7    6.41   8.89     95.2      y   0.71    a
045427.96 -031333.3    7.29   7.46    147.       y   0.354   a
045602.03 +302103.7   11.60   --        6.913    y   0.0328  a
045616.87 +520552.2    8.83   9.14     72.1      y   0.210   a
045717.22 +534507.5    4.49   7.90    284.0      y   0.78    a
045901.44 -162234.8    5.92   7.50     55.       y   0.44    a
045905.14 +632206.4    9.13   9.37     49.77     y   0.20    a
045950.44 -101546.8    5.40   --      829.       d  12.      m
045950.44 -101546.8    5.40   --      862.       d  17.      m
045953.79 +532707.6    8.54   9.24    142.25     y   0.198   a
050018.35 +392340.9    6.02   9.50   1598.04     y   5.379   a
050029.67 +050556.6    8.57   9.16   1467.52     y   2.530   a
050144.26 +204948.3    9.32   8.45    303.69     y   0.592   a
050144.28 +264015.8    7.07   9.01     25.21     y   0.259   a
050158.13 +434923.9    3.04   --     9887.0000   d  22.40    m
050228.51 -211522.0    8.66  10.60     44.       y   1.8     a
050228.68 +410433.2    3.75   --      972.183    d  16.2     m
050418.00 -060152.7    7.07   8.96    200.       y   0.529   a
050439.65 +740401.2    6.53   7.29    139.       y   0.39    a
050506.50 +060748.9    7.71   --      667.7063   d   6.94    m
050532.11 +194824.3    7.02   7.56    760.34     y   3.03    a
050555.18 -135449.9    8.21   9.74    168.92     y   1.033   a
050635.30 -773359.2    7.31   --      709.       d  17.      m
050635.30 -773359.2    7.31   --      718.       d  12.      m
050642.05 +142648.5    7.76   --      204.3839   d  10.14    m
050726.68 +183842.0    5.8    5.8       1.19     y   0.18    a
050752.87 +082954.9    5.76   6.67    198.9      y   1.04    a
050826.74 +552515.5    9.33   --      672.2226   d   8.51    m
050856.16 +031307.6    8.21   6.83    356.17     y   0.360   a
050945.44 +280201.6    9.11   9.71     32.1      y   0.217   a
051020.70 -073537.2    8.18   8.38     36.8      y   0.228   a
051141.35 +003052.5    7.2    7.6     143.39     y   0.121   a
051331.55 +015803.7    6.79   6.99    530.       y   0.527   a
051401.68 +512551.8    7.43   9.94    131.0      y   0.627   a
051419.94 -154933.9    7.45   --      803.5      d  10.77    m
051542.92 -492641.3    7.90   --      685.1827   d  19.71    m
051624.69 -013831.3    8.33   9.12    124.59     y   0.239   a
051630.54 -210600.3    8.07   9.81    107.2      y   0.337   a
051641.30 +455956.5    0.08   0.18    104.022    d  56.47    m
051730.57 +455123.1   10.5   13.      388.       y   3.72    a
051810.56 +332217.8    4.8   10.6     434.8000   d   7.24    m
051901.07 -215903.0    8.77   9.58     97.       y   0.373   a
052218.62 -083958.0    6.87   --      640.6      d   1.84    m
052237.46 +023612.7    7.93  10.77     93.       y   1.1     a
052351.33 -005159.8    7.67   7.84     48.31     y   0.333   a
052428.62 -022349.7    3.35   --       19.24     y   0.059   a
052444.42 +632311.8    7.86   8.50    340.       y   1.50    a
052446.29 -521858.2    6.76   7.40    191.0      y   0.300   a
052531.08 -003238.2    6.93   7.88    534.41     y   0.400   a
052710.09 +175744.2    5.42   6.4      15.38     y   0.0684  a
052710.09 +175744.2    5.42   6.4      38.4      y   0.119   a
052736.39 -205457.1    8.7    8.9     117.0      y   0.257   a
052856.91 -031826.7    6.99   7.34    600.       y   0.553   a
052941.59 -004808.7    6.49   --     2210.       d  32.      m
052941.59 -004808.7    6.49   --     2707.       d  31.      m
053047.05 +055653.6    4.44   5.75    613.69     y   1.604   a
053152.66 -762030.0    5.17   --     2723.       d  51.      m
053152.66 -762030.0    5.17   --     3109.       d  60.      m
053214.35 +704855.2    9.05   9.76    400.       y   0.705   a
053259.52 -641339.1    5.35   --      180.9      d   5.55    m
053259.81 -241518.5    9.66  10.64     66.5      y   0.310   a
053319.07 +444902.2   12.2    --        7.2      y   0.04    a
053319.07 +444902.2   12.2    --       11.4      y   0.041   a
053336.16 -510356.6    9.47   9.94    281.29     y   1.267   a
053514.04 -465643.3    9.09  10.39     85.3      y   0.277   a
053626.41 +215935.9    7.09   7.47   2959.       y   5.571   a
053708.84 +265528.3    6.54   6.55    986.6      y   1.015   a
053716.05 +664148.2    6.68   7.66     46.76     y   0.251   a
053825.61 +430050.5    9.3    9.3     120.       y   0.166   a
053838.10 +302932.8    6.29   6.21     52.74     y   0.154   a
053844.77 -023600.2    4.04   5.25    155.3      y   0.2642  a
053853.09 -071245.8    4.80   --      445.7400   d   1.84    m
053922.55 +434233.5    8.98   9.15    187.       y   0.20    a
054045.52 -015633.3    1.88   3.70   1508.6      y   2.728   a
054117.72 +163203.1    5.04   6.56    114.88     y   0.316   a
054140.31 -025347.5    6.68   8.22    109.39     y   0.38    a
054253.91 -064746.7    6.51   7.24     20.15     y   0.206   a
054629.48 +743638.1    7.3    --     4072.       d  56.3     m
054710.18 +215231.6    9.1    9.2      47.5      y   0.29    a
054814.65 +013635.1    7.93   7.91     60.44     y   0.134   a
054822.36 +205210.3    6.32   7.57    553.27     y   0.713   a
054904.68 +624829.5    6.55   7.51    976.83     y   1.350   a
055314.72 -615021.9    7.17   8.23    310.       y   0.589   a
055423.08 +201635.1    4.41   --     5156.291    d  89.662   m
055550.25 +365612.1    7.80   8.49    217.74     y   0.376   a
055802.64 -521216.8    9.47   9.66    190.       y   0.588   a
055853.24 +124829.7    6.11   7.37    140.       y   0.30    a
055856.52 -342133.4    8.18   --     1005.4914   d   8.37    m
055931.77 +445650.8    1.90   --        3.9600   d   3.3     m
060019.80 -310152.2    8.2    9.2      67.70     y   0.912   a
060019.80 -310152.2    8.90   8.88    390.6      y   3.95    a
060019.80 -310152.2    8.0    --       23.7      y   0.120   a
060222.99 +093850.5    4.30   6.27     18.644    y   0.2669  a
060309.56 +581324.2   10.18  10.12    700.182    y   2.277   a
060327.36 +194126.2    5.14   6.1      13.22     y   0.0526  a
060407.22 +231549.1    4.77   5.50     13.35     y   0.198   a
060408.29 +110056.9    8.45   9.49    241.34     y   0.811   a
060446.77 -482729.7    7.30   7.69    304.2      y   3.26    a
060515.99 +735958.9    7.96   8.81    180.18     y   0.423   a
060720.02 +264055.8    7.0    --       21.12     y   0.100   a
060720.02 +264055.8    7.0    --       43.45     y   0.109   a
060947.91 -224628.2    6.56   6.57     18.213    y   0.2065  a
061214.17 -364522.8    9.90  10.26    127.       y   0.226   a
061452.70 +223024.6    3.52   6.15    473.7      y   1.08    a
061526.16 -090208.7    6.34   7.73    107.2      y   0.2013  a
061553.98 +011008.4    6.96   7.55     29.35     y   0.167   a
061706.62 +095633.1    6.1    6.1       9.205    y   0.093   a
061837.52 +674342.5    8.99   9.76    120.5      y   0.49    a
061840.35 +090250.2    6.24   --     1325.0000   d  12.18    m
061937.39 +590039.3    4.45   --      819.8957   d   8.53    m
061958.96 +282536.6    8.16   8.35    103.69     y   0.282   a
062125.78 +021606.9    6.63   8.02    102.34     y   0.400   a
062131.19 -290902.6    7.73   --      799.       d  17.      m
062131.19 -290902.6    7.73   --      796.       d  10.      m
062206.85 -332610.6    3.85   --      868.8      d   9.02    m
062255.87 -562211.7    5.61   --      439.       d  10.      m
062255.87 -562211.7    5.61   --      442.       d   6.      m
062443.75 +250255.4    6.36   --      577.5000   d   2.92    m
062518.49 +013005.5    7.90   7.08    136.19     y   0.187   a
062534.20 +222728.2    7.33   9.38    360.3      y   0.674   a
062610.24 +184524.8    6.7   11.5     600.       y   3.23    a
062724.11 -254405.2    9.05   9.36     59.7      y   0.382   a
062857.79 +201243.8    4.1    5.1      13.00     y   0.1826  a
062923.40 -024850.3   11.3   14.8    5889.0      d   1.04    a
062948.13 -501413.0    7.98   8.73    101.       y   0.51    a
062949.03 -501420.7    5.97   6.15     52.9      y   0.484   a
063125.83 +074920.5    9.56   8.89     31.736    y   0.186   a
063155.31 -093811.8    8.6    9.1     131.       y   0.336   a
063209.93 -651857.2    7.58   --      716.4899   d   7.20    m
063218.38 +522450.2   10.4   10.5      37.10     y   0.52    a
063246.88 -110959.0    6.30   --      457.4      d   4.72    m
063331.70 -120709.2    8.63   9.38    147.5      y   0.614   a
063421.59 +144507.8    8.31   8.54   2360.       y   3.210   a
063432.03 -111347.0    7.73   9.05    161.5      y   0.432   a
063554.07 -360518.4    6.73   8.15     28.9      y   0.30    a
063626.26 +271643.0    7.14   8.97    118.9      y   0.850   a
063742.70 +162357.9    1.90   8.0    4614.5      d  78.7     m
063755.24 +734144.3    6.25   --     2901.       d  41.      m
063755.24 +734144.3    6.25   --     2676.       d  36.      m
063823.02 +285903.8    6.97   6.20     38.90     y   0.159   a
063920.27 +420016.6    8.13   8.78    173.79     y   0.234   a
064021.30 +405810.9    7.21   8.33   2679.33     y   2.307   a
064058.66 +095344.7    4.66   5.9      23.6      y   0.0339  a
064147.48 +304102.7    9.29   9.32    175.       y   0.230   a
064147.48 +304102.7    9.29   9.32     85.0      y   0.298   a
064224.32 +173843.9    5.21   --      482.5119   d   8.83    m
064229.33 +661152.2    7.28   9.34    417.209    y   1.29550 a
064509.25 -164247.3   -1.46   8.5      50.090    y   7.500   a
064527.02 +292159.8    8.89   9.39    100.0      y   0.328   a
064614.15 +592630.1    5.44   6.00    706.09     y   1.6605  a
064723.46 +181136.8    6.61   8.04    224.631    y   0.427   a
064747.56 +002024.6    7.18   9.16    299.       y   0.56    a
064751.66 +022443.9    4.48   --     1760.9000   d   6.63    m
064804.16 -094739.0    9.3    9.4     292.60     y   0.419   a
064811.54 -615631.1    3.30   --     1618.       d  36.      m
064811.54 -615631.1    3.30   --     1528.       d  35.      m
064830.86 -122624.7    9.6    9.6      86.45     y   0.248   a
064839.41 +073723.7    8.24   9.53    325.       y   1.14    a
064951.32 -533721.0    4.42   --      195.2800   d   2.17    m
064956.14 -503651.8    2.93   --     1066.0      d   7.15    m
065014.13 +362407.0    8.99   8.51     48.25     y   0.108   a
065016.01 +240925.5    8.88   9.67     25.95     y   0.118   a
065112.47 -293433.3    9.05   --      912.4      d  11.99    m
065143.54 +250253.5    9.57  10.08    187.0      y   0.21    a
065245.08 +245806.9    9.91  10.04    347.       y   0.674   a
065305.06 +592655.2    6.00   6.53    403.15     y   0.695   a
065313.37 +382618.4    6.47   8.96    161.86     y   0.559   a
065404.25 +605218.4   11.4   11.6      12.       y   0.4     a
065432.97 -273333.9    8.94   9.31   1461.7      y   1.926   a
065438.59 +131040.9    4.75   7.80   3190.       y   9.550   a
065438.59 +131040.9    4.75   7.80   1943.8      y   8.194   a
065528.35 +300944.8    8.72   8.97   5343.       y   9.175   a
065716.60 +582523.0    4.7    5.7     262.0      y   1.19    a
065717.61 -353025.9    6.90   7.31     16.78     y   0.206   a
065720.36 -492907.2   10.25  10.35     55.1      y   0.20    a
065729.05 +025316.8    9.46   7.71    196.96     y   0.247   a
065747.50 -441727.9   11.65  11.66    298.34     y   4.396   a
065921.15 +251400.2    8.9    9.1     235.       y   0.30    a
065947.73 +314053.7    9.8    9.8      26.30     y   0.181   a
070019.36 -220708.7    7.2    7.2     213.27     y   0.153   a
070019.36 -220708.7    7.2    7.2     105.52     y   0.129   a
070019.36 -220708.7    7.2    7.2     385.516    y   0.278   a
070109.85 +114628.7    7.18   8.18    629.32     y   0.586   a
070116.54 -090608.1    9.8    9.9     352.94     y   0.536   a
070130.47 -094204.3    8.18   9.73    146.893    y   0.2616  a
070237.42 +155826.5    9.24   9.00     44.0      y   0.20    a
070334.05 +394034.1   10.60  10.34     31.85     y   0.259   a
070346.11 +672725.2    7.76   --     1041.0348   d  13.35    m
070420.92 -030302.2    8.80   9.44     45.94     y   0.323   a
070504.12 +012352.5    8.7    --      612.3      d   8.77    m
070752.46 -154201.9    7.79   8.57     96.10     y   0.415   a
071006.79 +211453.3    6.43   --      113.3      d   4.92    m
071115.15 -103229.7    8.6    8.6     137.4      y   1.14    a
071249.08 +271330.2    7.24   7.27    119.       y   0.8     a
071415.22 -262109.1    5.39   4.92    194.28     y   0.195   a
071448.26 -152833.5    8.29   7.88    402.96     y   0.855   a
071619.80 +270834.7   10.83   --        0.8333   y   0.0273  a
071647.51 +005846.3    9.53   9.25     65.68     y   0.350   a
071706.96 -120201.6    8.61   6.96     77.31     y   0.684   a
071729.58 -465850.4    7.10   8.35     94.0      y   0.753   a
071738.52 +091732.5    7.37   7.67    355.00     y   1.595   a
072007.39 +215856.4    3.55   8.18   2238.6001   d  14.31    m
072007.39 +215856.4    3.55   8.18   1200.       y   6.9753  a
072538.97 +073339.1    7.97   --      672.7      d   4.86    m
072656.33 +201527.3    5.9    --       14.177    y   0.061   a
072744.39 +212644.0    5.26   7.3       2.0734   y   0.0736  a
072913.88 -431806.8    3.25   --      257.8000   d   8.18    m
072913.88 -431806.8    3.25   --      257.8      d   8.32    m
072921.98 -145953.1    6.39   7.60    686.       y   3.59    a
072925.61 -073305.3    5.87   --      995.       d  22.      m
072925.61 -073305.3    5.87   --     1008.       d  20.      m
073016.53 +495842.8    8.79   8.98    380.2      y   0.770   a
073027.65 +074309.3    8.3    8.5     112.017    y   0.266   a
073042.57 +481158.8   15.1   15.6       0.94     y   0.054   a
073047.23 +481026.6   14.5   14.7      20.5      y   0.656   a
073157.88 +361311.7   10.7   11.8      44.       y   0.128   a
073214.27 +140515.1   10.45  10.36     93.30     y   0.845   a
073222.28 -355740.3    6.7    7.8      80.34     y   0.196   a
073428.07 -525807.8    7.6    --      278.1000   d  17.54    m
073436.00 +315319.1    1.93   2.97    444.95     y   6.593   a
073503.47 -282953.1    7.84   --      890.1813   d   9.98    m
073508.80 +305739.3    6.08   6.49    213.1      y   0.5493  a
073918.54 +051339.0    0.38  10.8      40.82     y   4.271   a
074103.10 -012400.4    9.7    9.8     234.62     y   0.396   a
074141.62 +372548.2    7.96   9.24    165.       y   0.331   a
074142.36 +094217.5    8.76   9.48   1000.       y   1.86    a
074257.16 -451018.4    5.04   --      380.       d  21.      m
074257.16 -451018.4    5.04   --      383.       d  18.      m
074258.95 -170342.0    7.00   7.95    138.       y   0.348   a
074607.94 +210719.3    7.67   9.19    350.80     y   0.561   a
074642.56 +200032.2   12.23  12.83     11.433    y   0.221   a
074642.56 +200032.2   12.23  12.83     10.5434   y   0.207   a
074730.74 +701225.3    7.08   --      543.       d  19.      m
074730.74 +701225.3    7.08   --      556.       d  18.      m
074756.78 -121134.4    5.73   7.32    570.44     y   2.409   a
074757.25 +601746.5    7.58   8.34     18.755    y   0.2235  a
074833.65 +230827.5    6.85   7.30    580.       y   0.452   a
074901.70 -245444.1    5.32   --      902.       d  13.      m
074901.70 -245444.1    5.32   --      889.       d  12.      m
075047.36 +031638.4    7.1    7.1     106.9      y   0.179   a
075146.34 -135349.9    5.61   6.49     22.70     y   0.602   a
075213.05 -403432.9    3.72   --     2554.0      d  32.7     m
075247.87 -052541.5    7.32   6.19     31.43     y   0.3262  a
075329.84 +264557.1    4.98   --      581.7280   d   5.97    m
075411.34 -372916.6   10.0    --     2427.       d  25.      m
075411.34 -372916.6   10.0    --     2566.       d  27.      m
075602.81 +234135.1    7.90   8.57     34.2      y   0.2355  a
075716.39 +010737.3    7.1    7.3      58.04     y   0.415   a
075748.40 -335710.5    8.84   --     2041.       d  39.      m
075748.40 -335710.5    8.84   --     3437.       d  72.      m
075837.16 -345643.0    7.96   --      894.       d  18.      m
075837.16 -345643.0    7.96   --      991.       d  15.      m
080142.49 +601927.9    6.0    --        6.644    y   0.0554  a
080144.53 -083535.4    7.81   8.70    152.39     y   0.482   a
080144.53 -083535.4    7.81   8.70    255.28     y   0.318   a
080226.03 +040908.4    7.89   9.13    717.923    y   3.0147  a
080306.62 -062452.1   10.02  10.29    267.       y   0.787   a
080331.10 +274739.9    4.94   --     2437.8      d  19.5     m
080408.39 +330150.7    6.94   8.50    254.       y   0.3268  a
080423.10 +121723.8    8.46   8.83     44.69     y   0.475   a
080444.45 +471723.6    8.5    8.5     114.84     y   0.152   a
080458.31 +582526.2    9.24   9.89    101.5      y   0.250   a
080603.47 -004635.0    9.20   9.43    319.72     y   0.91    a
080615.09 +020046.8   11.06  11.46    217.14     y   2.197   a
080615.09 +020046.8   11.06  11.46    168.45     y   1.921   a
080634.49 +222724.7    7.19   --     1964.       d  23.      m
080634.49 +222724.7    7.19   --     1579.       d  21.      m
080732.29 -121212.8   10.34  10.12    179.       y   0.330   a
080854.45 +243729.6    9.65   --      733.5      d   9.9     m
080900.86 -611806.1    4.76   --      901.       d  26.      m
080900.86 -611806.1    4.76   --      922.       d  30.      m
080930.34 +321316.2    7.19   7.98   1385.156    y   3.0464  a
081020.20 +694329.3    6.5    --      247.       d  14.      m
081020.20 +694329.3    6.5    --      245.       d   7.      m
081212.71 +173853.3    5.30   6.25     59.56     y   0.862   a
081212.71 +173853.3    5.05   6.20   1115.       y   7.70    a
081213.27 +173851.6    6.3    7.1      17.32     y   0.1815  a
081308.61 -135456.9   10.18  10.44     62.9      y   0.87    a
081402.89 -402051.8    4.43   --      930.0      d  10.66    m
081715.70 -052209.0    7.99   9.57    161.5      y   0.394   a
081819.65 +385910.0    9.65   9.97    407.       y   1.11    a
082108.26 +472409.1   10.33  11.10    279.5      y   0.479   a
082120.29 -013607.1    6.85   7.88    253.57     y   0.517   a
082208.18 -405929.6    7.58   7.98    880.       y   2.83    a
082303.71 +200105.7    9.83   9.89    121.82     y   0.436   a
082504.14 -490935.0    8.27   8.94     25.63     y   0.277   a
082523.73 +372318.7    8.72   8.86     78.54     y   0.21    a
082639.82 +243203.7    8.5    8.5      21.78     y   0.149   a
082656.50 +321148.3    9.77  10.07    123.20     y   0.41    a
082657.83 -524217.4    6.99   7.85     14.5      y   0.1580  a
082727.55 -550040.3    7.3    7.3      94.14     y   0.219   a
082740.81 -042453.2    7.47   7.91     42.00     y   0.170   a
082740.81 -042453.2    7.47   7.91     21.23     y   0.099   a
082822.12 +350059.2   11.51  11.55     32.7      y   0.56    a
082829.16 -023101.6    7.0    7.1      54.70     y   0.283   a
083130.94 -193438.8    5.82   6.67    147.21     y   0.428   a
083135.03 +345758.3    7.58   9.02     31.3      y   0.41    a
083304.85 -243624.8    7.14   6.84    136.5      y   0.568   a
083431.95 -323554.2    7.13   7.51     17.3      y   0.13    a
083627.06 +671741.8    9.26   --       24.3      y   0.176   a
083908.07 -223946.5    5.37   6.81    123.0      y   1.705   a
083922.09 -363624.0    6.4    7.9      66.5      y   0.527   a
084020.17 +192056.5    6.78   8.5      13.23     y   0.100   a
084206.65 -524523.3    8.22   9.62     82.3      y   0.4415  a
084220.12 +200211.7   10.4   10.5     135.       y   0.185   a
084307.67 -122518.7    7.80   9.61     85.5      y   0.308   a
084316.24 -390813.1    7.75   --      816.4355   d   5.27    m
084442.20 -544230.8    2.1    5.1     142.00     y   1.990   a
084444.97 -423801.9    7.22   --      817.       d  23.      m
084444.97 -423801.9    7.22   --      833.       d  23.      m
084609.03 -142204.1    9.19   9.21    215.8      y   0.495   a
084646.65 +062508.1    3.8    5.3      15.0507   y   0.2547  a
084646.65 +062508.1    3.49   6.66    990.       y   4.66    a
084721.48 -170310.3    7.10   7.73    962.25     y   0.919   a
084836.68 +023635.8    9.6   10.3      69.56     y   0.165   a
084840.30 +005631.0    8.48   9.11     82.38     y   0.239   a
084929.13 +085152.8    8.07   9.35    195.       y   0.285   a
084951.50 -324649.5    5.20   --     1180.       d  12.      m
084951.50 -324649.5    5.20   --     1174.       d   9.      m
085040.42 +180012.2    7.66   7.57    116.70     y   0.476   a
085042.33 +075152.6    9.91  10.09    127.76     y   2.498   a
085308.02 +545710.6    8.99   7.72     71.2      y   0.420   a
085350.60 -473114.6    6.1    6.1       7.25     y   0.09    a
085355.35 +195801.7    7.32   7.86    172.6      y   0.219   a
085410.97 -022836.9    9.9   10.0     187.       y   0.388   a
085455.95 +261157.8    6.95   9.02     45.02     y   0.347   a
085524.82 +704739.2    8.81   9.10    609.       y   6.58    a
085637.49 +643614.5    5.57   --     1898.7      d  37.      m
085827.39 +354809.6    6.84   8.73    165.00     y   0.255   a
085912.84 +480232.5    3.1    9.2     817.91     y   9.092   a
085912.53 +480228.7    9.9   10.1      39.69     y   0.68    a
090005.14 -122739.4    8.60   9.18    129.80     y   0.339   a
090030.68 +322503.2    9.30   9.49    294.       y   0.56    a
090038.75 +414700.4    4.18   6.48     21.775    y   0.6472  a
090337.56 +470924.0    4.16   4.54     35.61     y   0.185   a
090618.36 -590402.9    8.52   --     1137.9121   d  19.00    m
090921.53 +220243.6    5.7    6.2    1700.7      d  10.5     m
090957.25 -284520.0    9.44   9.64     84.0      y   0.360   a
091023.53 +670803.3    4.87   8.85   1141.30     y   6.387   a
091054.93 +633049.6    4.65   --     1062.4      d  10.35    m
091217.87 +145943.6    7.2    7.2       2.705    y   0.116   a
091231.92 -403153.6    9.32   9.83    570.       y   1.39    a
091250.63 -605500.5    6.97   7.27     71.3      y   0.265   a
091422.79 +524111.8    7.79   7.88    975.       y  16.725   a
091453.72 +042634.4    8.0   11.0      29.       y   0.252   a
091641.72 -062111.4    5.3   10.8     922.0000   d  10.64    m
091717.40 -684122.5    5.76   7.13      3.07     y   0.09    a
091733.30 +771440.9   10.92  11.04     73.17     y   0.592   a
091753.42 +283342.3    7.9    8.0      34.17     y   0.68    a
091836.25 +204849.8    9.31   9.46    155.0      y   0.37    a
091858.91 +174220.4    6.63   --       32.       y   0.35    a
092039.31 -074156.0    9.4   10.4     138.       y   0.547   a
092059.40 +381117.9    6.72   7.08    303.27     y   1.336   a
092250.87 -095019.5    6.99   7.84     53.422    y   0.185   a
092416.28 -392531.6    6.70   7.07    469.61     y   0.492   a
092431.23 +180829.3    7.46   9.18    600.0      y   0.726   a
092602.33 +283901.5    9.13   9.41    136.5      y   0.277   a
092624.58 -421504.2    7.17   8.05    285.       y   0.22    a
092738.42 -350026.5    7.4    7.5     721.3315   d   8.04    m
092746.92 -060415.7    5.63   7.52     32.       y   0.422   a
092827.38 +090324.4    5.69   7.28    118.227    y   0.880   a
093042.11 -402800.8    3.91   5.12     33.95     y   0.862   a
093119.43 -132919.3   10.74  10.94     18.4      y   0.63    a
093241.41 +015151.3    6.87   7.12     42.38     y   0.159   a
093319.94 -071124.5    6.26   --      830.4      d   4.69    m
093539.50 +354836.4    4.8   12.5     201.       y   3.84    a
093707.57 +161333.3    8.5    8.6     371.       y   0.645   a
093738.81 +152730.7    9.23   9.87    108.0      y   0.230   a
093751.67 +455413.1    8.85   9.40     52.68     y   0.191   a
093751.67 +455413.1    8.85   9.40     28.2      y   0.15    a
093840.74 -393650.3    7.02   8.37    110.4      y   2.042   a
094031.13 +683212.3    7.49   --      635.4      d   4.19    m
094042.60 -575900.9    5.85   6.48     10.6      y   0.13    a
094109.12 +095332.6    3.52   --        0.039694 y   0.00446 a
094412.13 -274610.4    5.30   6.18     18.29     y   0.123   a
094648.28 +760246.9   10.63   --        1.26     y   0.038   a
094725.99 +113405.4    6.4    6.9      15.24     y   0.1109  a
094742.79 +203617.2    8.15   8.31    156.0      y   0.125   a
094927.75 -103307.5    9.9   10.1     126.       y   0.332   a
094950.12 +211046.0    6.62   7.31    100.76     y   0.195   a
095109.40 +362921.0    8.02   9.85    144.34     y   0.254   a
095119.76 -461138.2    5.63   --     1243.8406   d  17.00    m
095206.36 +540351.4    5.28   5.39    105.4      y   0.349   a
095230.47 -080617.7    5.43   6.41     77.55     y   0.383   a
095506.30 -263219.4    8.98   9.68    201.       y   0.947   a
095905.55 +531549.5    8.84   9.66    128.6      y   0.28    a
095905.55 +531549.5    8.84   9.66    140.       y   0.306   a
100140.39 +172433.2    9.63   --       19.59     y  55.6     m
100200.90 -334107.1    9.37   --      273.4      d   3.44    m
100417.82 -282243.4    7.77   8.43    823.31     y   1.457   a
100501.86 -511849.1    6.81   7.16    130.3      y   0.361   a
100552.72 +341204.0    8.8    8.8     117.00     y   0.237   a
100611.22 -472211.5    5.32   7.10    232.       y   0.64    a
100659.91 -712840.7    6.60   --      584.       d  12.      m
100659.91 -712840.7    6.60   --      566.       d  11.      m
100815.94 +313615.4    6.9    7.2      17.765    y   0.1561  a
100919.63 +201956.6    7.3    7.5     119.25     y   0.184   a
101035.40 -122113.8    3.61   --     1585.8000   d  16.79    m
101058.51 +750828.8   10.32  10.39    175.       y   1.580   a
101138.19 +132118.7    6.90   7.87     20.5      y   0.1550  a
101202.88 -283621.4    6.78   7.41    138.       y   0.197   a
101205.05 +211754.6    9.74   9.59     97.00     y   0.224   a
101308.91 +272511.6    8.62   9.83    157.5      y   0.845   a
101401.80 +222724.0   10.72  10.91     85.57     y   0.35    a
101436.05 +534614.9    8.0    --     1764.       d  35.      m
101436.05 +534614.9    8.0    --     1838.       d  35.      m
101603.26 -595412.4    7.03   7.05     92.05     y   0.392   a
101616.05 +174425.2    7.25   7.46    670.27     y   1.335   a
101618.87 -285842.4    9.62   7.96     89.6      y   0.295   a
101817.75 -032626.0    9.9    9.9      94.       y   0.227   a
101817.75 -032626.0    9.9    9.9      47.       y   0.125   a
101910.74 +203348.3    9.40  10.08    258.       y   1.01    a
101936.32 +195211.9    9.43   --       26.5      y   0.1109  a
101958.16 +195030.7    2.37   3.64    618.56     y   2.505   a
102032.32 +062547.6    7.99   8.30   2208.98     y   1.794   a
102032.32 +062547.6    7.99   8.30    661.8      y   0.800   a
102217.98 -103215.4   10.80           570.98     d  32.5     m
102221.86 -293321.7    7.51   --      667.8      d  15.59    m
102243.96 +152040.6    7.38  10.28    306.5      y   1.740   a
102501.78 +243645.9    9.05   9.34   1280.68     y   2.10    a
102653.03 +171310.5    7.85   8.58    139.6      y   0.424   a
102654.22 +193044.9    8.42   8.79     23.76     y   0.155   a
102659.39 +263830.0    8.24   --     1180.6      d  17.9     m
102730.29 +033349.0    7.44   9.60   2450.       y   2.65    a
102753.09 +364226.9    4.62   6.04     38.62     y   0.363   a
102803.88 +484705.6    6.44  12.5     765.       y   7.08    a
102810.54 -254826.4    9.14   9.68     67.0      y   0.169   a
102843.86 +455751.1    9.25  10.22    142.61     y   0.423   a
102911.36 +100919.9    7.51   8.59    750.       y   1.70    a
102942.21 +841507.6    5.53   --      804.9264   d  14.21    m
103604.51 -264031.0    6.68   7.77    170.14     y   0.886   a
103700.07 -085023.1    7.23   9.73    283.11     y   1.317   a
103718.26 -481332.2    4.13   5.76     16.54     y   0.368   a
103727.57 -093154.2    9.9   10.2      78.5      y   0.219   a
103835.01 -165235.9    4.91   --     1200.0      d   8.09    m
103942.18 +085034.8    7.84   8.98    235.       y   0.560   a
